slot_rank,category_name,requested_name,selected_name,selected_from,scenic_name,comment_id,review_id,review_time,rating,rating_bucket,review_text,token_count,tokens_text,lda_topic_id,lda_topic_name_cn,lda_topic_prob,is_satisfaction_topic,topic_prob_0,topic_prob_1,topic_prob_2,topic_prob_3,topic_prob_4
9,长城关隘类,居庸关长城,居庸关长城,primary,居庸关长城,219561175,219561175,2025-08-08,5.0,5,天下第一雄关还是值得一看。爬上去还是挺累的,5,天下第一 雄关 值得一看 爬上去 挺累,1,整体满意与感知评价,0.8394665994396683,1,0.04000042541892821,0.8394665994396683,0.040000423055673674,0.04028592888221634,0.040246623203513285
9,长城关隘类,居庸关长城,居庸关长城,primary,居庸关长城,220267356,220267356,2025-08-13,3.0,3,去P1停车场，从北关下还得绕公路走 不危险吗？景区也不给解决这个问题，说拿当日门票从检票口进入 但是现场没有工作人员处理 检票口关闭状态,16,停车场 北关 公路 危险 解决 问题 当日 门票 检票口 进入 现场 工作人员 处理 检票口 关闭 状态,0,票务预约与入园体验,0.3327194310491104,0,0.3327194310491104,0.014864830387722728,0.31620747577316377,0.3218061883855171,0.014402074404485923
9,长城关隘类,居庸关长城,居庸关长城,primary,居庸关长城,220699487,220699487,2025-08-16,5.0,5,人少服务也少，平时周末爬山还可以，游客游览还是得八达岭。,7,人少 服务 平时 周末 爬山 游览 八达岭,1,整体满意与感知评价,0.7526079623549362,1,0.025290749102283783,0.7526079623549362,0.025215133369773084,0.02566613726269405,0.17122001791031288
9,长城关隘类,居庸关长城,居庸关长城,primary,居庸关长城,220989497,220989497,2025-08-19,5.0,5,喜欢，赶紧收藏了！下次带朋友一定还定这家酒店！,8,喜欢 赶紧 收藏 下次 朋友 一定 这家 酒店,4,现场服务与导览体验,0.5816974233322385,0,0.022351123781726448,0.23061651663435276,0.14284970010680906,0.02248523614487329,0.5816974233322385
9,长城关隘类,居庸关长城,居庸关长城,primary,居庸关长城,222111177,222111177,2025-08-27,5.0,5,居庸关两旁山峦重叠，树木葱郁，山花烂漫，景色瑰丽，远在800年前的金代，就被列为燕京八景之一，称为“居庸叠翠”。,17,两旁 山峦 重叠 树木 葱郁 山花 烂漫 景色 瑰丽 年前 金代 列为 燕京 八景 称为 居庸 叠翠,0,票务预约与入园体验,0.4516824347618911,0,0.4516824347618911,0.14327470480162993,0.37807954597664706,0.013511095413936108,0.013452219045895813
9,长城关隘类,居庸关长城,居庸关长城,primary,居庸关长城,223168492,223168492,2025-09-07,5.0,5,第二次爬居庸关，西线较陡，有一定的挑战性；东线较缓，是夜爬的，适合带小朋友赏夜景🌃,8,第二次 西线 一定 挑战性 东线 适合 小朋友 夜景,1,整体满意与感知评价,0.6723530222387938,1,0.03359708003325566,0.6723530222387938,0.03353496929289372,0.2255966740277204,0.03491825440733649
9,长城关隘类,居庸关长城,居庸关长城,primary,居庸关长城,224444907,224444907,2025-09-18,4.0,4,居庸关长城的看点是元朝建筑云台，和城关。那里的长城上游客人少，适合喜欢徒步长城的游客。因为没有缆车🚡。需要身体力行，自己爬长城，领略长城的雄伟壮观！,13,看点 元朝 云台 城关 人少 适合 喜欢 徒步 缆车 需要 自己 领略 雄伟壮观,1,整体满意与感知评价,0.7087756474659306,1,0.01689413278906236,0.7087756474659306,0.0171234702669032,0.017358632469170045,0.23984811700893383
9,长城关隘类,居庸关长城,居庸关长城,primary,居庸关长城,227218286,227218286,2025-10-05,5.0,5,有点刺激，走到主路的一半，都没到第一个烽火台，太高了，又怂怂的回去了，改爬了另一个方向。不知道这样算不算好汉。,12,刺激 走到 一半 没到 第一个 烽火台 太高 回去 方向 知道 这样 好汉,1,整体满意与感知评价,0.9328281092707429,1,0.01687152928919874,0.9328281092707429,0.016725034062713254,0.01680952962813092,0.01676579774921404
9,长城关隘类,居庸关长城,居庸关长城,primary,居庸关长城,229163782,229163782,2025-10-19,5.0,5,游客相对较少，景区成熟，回程公交半小时一班有点少,6,相对 成熟 回程 公交 半小时 一班,3,票务预约与入园体验,0.8380994729701112,0,0.04013427043974052,0.04085062325032273,0.0407295429475022,0.8380994729701112,0.040186090392323424
9,长城关隘类,居庸关长城,居庸关长城,primary,居庸关长城,230696201,230696201,2025-10-29,5.0,5,这个景点是不是被遗忘了，所有人都直接去了八达岭，既然去了长城，怎么能少得了居庸关。这个景点人很少，要爬长城的在这里体验比八达岭更好。,10,是不是 所有人 直接 八达岭 既然 怎么 很少 体验 八达岭 更好,1,整体满意与感知评价,0.7646435455887399,1,0.17461340807320244,0.7646435455887399,0.02007027498615395,0.020606316004118934,0.020066455347784697
9,长城关隘类,居庸关长城,居庸关长城,primary,居庸关长城,233662570,233662570,2025-11-19,5.0,5,太美了 仙境一样。特别赶上云海真是人间奇观，羡煞老外！,9,太美 仙境 一样 赶上 云海 真是 人间 奇观 老外,3,票务预约与入园体验,0.8652540854530087,0,0.033674507829952426,0.03395041537432818,0.03355104643468844,0.8652540854530087,0.03356994490802229
9,长城关隘类,居庸关长城,居庸关长城,primary,居庸关长城,235721942,235721942,2025-12-01,5.0,5,还是很震撼的，不过也很累，部分台阶还是很高的，山上沿途厕所不少，但是没有洗手池，路上有只骗吃骗喝的牛奶猫，不给摸，P1停车场小卖部边上的三花猫可爱还给摸，小黑猫只想着吃，一摸就跑。,18,震撼 不过 部分 台阶 山上 沿途 厕所 不少 路上 牛奶 停车场 小卖部 边上 花猫 可爱 还给 想着 一摸,1,整体满意与感知评价,0.9456401245449852,1,0.013344119009708633,0.9456401245449852,0.013567143774355245,0.01380395379467627,0.013644658876274564
9,长城关隘类,居庸关长城,居庸关长城,primary,居庸关长城,241109233,241109233,2025-12-25,5.0,5,关楼很漂亮，爬起来需要2-3小时，很不错,5,很漂亮 爬起来 需要 小时 不错,1,整体满意与感知评价,0.8657172584980803,1,0.03381417717981121,0.8657172584980803,0.033423472855696267,0.03362147950436251,0.033423611962049536
9,长城关隘类,居庸关长城,居庸关长城,primary,居庸关长城,430235107,430235107,2026-01-17,5.0,5,大同的文旅资源非常丰富，曹导安排的非常好👍,5,文旅 资源 丰富 曹导 安排,4,现场服务与导览体验,0.7327690169265286,0,0.06687406836949865,0.06666675701280292,0.06694145942653862,0.06674869826463112,0.7327690169265286
9,长城关隘类,居庸关长城,居庸关长城,primary,居庸关长城,644172180,644172180,2026-02-20,5.0,5,人不多，带小朋友去的，能偶遇小昆虫。不会太累，离市区也近。,7,人不多 小朋友 偶遇 昆虫 不会 太累 市区,1,整体满意与感知评价,0.6185975464077416,1,0.03354120618092575,0.6185975464077416,0.03333385294196149,0.2801915334412984,0.03433586102807298
9,长城关隘类,居庸关长城,居庸关长城,primary,居庸关长城,645034300,645034300,2026-02-22,5.0,5,交通便利，性价比高，比八达岭人少了很多，停车也方便,7,交通 便利 性价比 八达岭 人少 停车 方便,3,票务预约与入园体验,0.5973416642006756,0,0.025000094092176236,0.3276411982681855,0.02500009125609724,0.5973416642006756,0.025016952182865478
9,长城关隘类,居庸关长城,居庸关长城,primary,居庸关长城,646374793,646374793,2026-02-24,4.0,4,比较有难度，小孩和老人不太适合,5,难度 小孩 老人 不太 适合,1,整体满意与感知评价,0.8661505955522814,1,0.03333364647469007,0.8661505955522814,0.03333360547384426,0.03358165180205108,0.03360050069713337
9,长城关隘类,居庸关长城,居庸关长城,primary,居庸关长城,651222153,651222153,2026-03-05,5.0,5,非常棒的体验！赶在沙尘暴来之类走完了环线，人比八达岭少很多很多，节假日不用人挤人真好。有着地方比较陡，但是爬下来完全没问题。,14,体验 沙尘暴 之类 环线 人比 八达岭 很多很多 节假日 不用 人挤 有着 爬下来 完全 问题,1,整体满意与感知评价,0.6807310022968727,1,0.017013431472620626,0.6807310022968727,0.2680960966641244,0.01728186798364471,0.0168776015827376
9,长城关隘类,居庸关长城,居庸关长城,primary,居庸关长城,663050830,663050830,2026-03-27,5.0,5,2026第二爬，居庸关东线登顶。东线友好路线适合老人孩子，不陡峭。一个小时就回来了 ​ ​京城最美S弯，现在桃花漫山遍野，再过两三天盛放期,17,第二 东线 登顶 东线 友好 路线 适合 老人 陡峭 小时 回来 京城 最美 桃花 漫山遍野 两三天 盛放,1,整体满意与感知评价,0.5658675743345332,1,0.013700974672256701,0.5658675743345332,0.10022678534325184,0.30641938636641614,0.013785279283542189
9,长城关隘类,居庸关长城,居庸关长城,primary,居庸关长城,669832388,669832388,2026-04-07,5.0,5,天下第一雄关，全程不长，推荐！(&gt;‿◠)✌️,5,天下第一 雄关 全程 推荐 gt,1,整体满意与感知评价,0.8373392267089865,1,0.04000034440620462,0.8373392267089865,0.040000341294174936,0.04003465147053377,0.04262543612010003
9,长城关隘类,居庸关长城,居庸关长城,primary,居庸关长城,678049401,678049401,2026-04-20,5.0,5,感觉非常好！绝对推荐！ 这是一次难忘的体验！,5,绝对 推荐 这是 难忘 体验,1,整体满意与感知评价,0.864816101245891,1,0.03419513287460897,0.864816101245891,0.0334233946234242,0.03348797703129512,0.034077394224780566
10,长城关隘类,司马台长城景区,司马台长城,primary,司马台长城,153042978,153042978,2018-01-28,4.0,4,天很冷，景很萧条，同行的两位哥哥在我的软磨硬泡、生拉硬扯中同意爬长城，司马台长城堪称中国长城之最，奇险著称，我们三个在8楼的地方合了个影，美美哒！司马台长城是唯一开放夜游的长城，但也只是缆车上去缆车下来，没法达到正真的夜游,20,萧条 同行 两位 哥哥 同意 堪称 著称 三个 美美 唯一 开放 夜游 只是 缆车 上去 缆车 下来 没法 达到 夜游,1,整体满意与感知评价,0.5049878141494697,1,0.3258906427537459,0.5049878141494697,0.011837792016513717,0.14514395367891483,0.012139797401355873
10,长城关隘类,司马台长城景区,司马台长城,primary,司马台长城,158589430,158589430,2019-04-30,5.0,5,司马台长城地势险峻，景色美，下面有古北水镇和温泉，整个大景區有很多可游玩的地方，有人文历史和自然景观，还有吃喝玩乐都具备，是规画地不错的景区！,13,地势 险峻 景色 下面 古北 水镇 温泉 整个 游玩 人文 自然景观 具备 不错,1,整体满意与感知评价,0.5205793683150776,1,0.43242542178892474,0.5205793683150776,0.016037981303011716,0.01547355531441859,0.01548367327856733
10,长城关隘类,司马台长城景区,司马台长城,primary,司马台长城,158704748,158704748,2019-05-06,5.0,5,购买索道联票更划算哦，否则单程索道就90元了。 进入景点先乘船，可以直接到达司马台长城索道那儿，乘船个人感觉很不错的。 然后步行下长城，继续游览古镇，既不累，景色看的也全。,22,购买 索道 联票 划算 否则 单程 索道 进入 乘船 直接 到达 索道 那儿 乘船 个人感觉 不错 然后 步行 继续 游览 古镇 景色,1,整体满意与感知评价,0.5153555592200072,1,0.4528039292861373,0.5153555592200072,0.010551544165579452,0.010687054880698614,0.010601912447577536
10,长城关隘类,司马台长城景区,司马台长城,primary,司马台长城,158811477,158811477,2019-05-14,4.0,4,整体体验不错，长城太陡，没爬完。去的时候比较冷，人比较少，商店开的也比较少。不过环境不错，夜景也很漂亮,10,整体 体验 不错 太陡 商店 不过 环境 不错 夜景 很漂亮,1,整体满意与感知评价,0.9269228865179264,1,0.01824492949025184,0.9269228865179264,0.018250163801184955,0.01829815793029575,0.018283862260341042
10,长城关隘类,司马台长城景区,司马台长城,primary,司马台长城,158813533,158813533,2019-05-14,5.0,5,体力一般的一定要去坐双程缆车，,5,体力 一般 一定 双程 缆车,1,整体满意与感知评价,0.8664900065852627,1,0.033339611194454916,0.8664900065852627,0.03337968590968203,0.033390979670491525,0.033399716640108906
10,长城关隘类,司马台长城景区,司马台长城,primary,司马台长城,158888802,158888802,2019-05-21,5.0,5,司马台长城是这几年修复的一段长城，虽然不能与八达岭相比，但是夜景很美，气势磅礴。,9,几年 修复 一段 虽然 不能 八达岭 相比 夜景 气势磅礴,1,整体满意与感知评价,0.5520895076622032,1,0.38752442058772923,0.5520895076622032,0.020301838865488465,0.020077249840516422,0.02000698304406286
10,长城关隘类,司马台长城景区,司马台长城,primary,司马台长城,159185605,159185605,2019-06-06,5.0,5,夜游长城只开放两段长城区域，如果想多跑跑长城的，请订购日游产品，古北水镇的灯光夜景没有宣传册上那么好看，但镇里灯光还是很不错的。推荐夜间浏览古镇，白天去爬长城。,21,夜游 开放 两段 区域 订购 日游 产品 古北 水镇 灯光 夜景 那么 好看 镇里 灯光 不错 推荐 夜间 浏览 古镇 白天,1,整体满意与感知评价,0.685851977258947,1,0.2837619149203815,0.685851977258947,0.010300482300225072,0.01004951044361102,0.010036115076835455
10,长城关隘类,司马台长城景区,司马台长城,primary,司马台长城,159262120,159262120,2019-06-12,5.0,5,古北小镇人少清静，司马台长城景色优美，晚上还可以看亮灯，我觉得很好 【景色】 【趣味】 【性价比】,11,古北 小镇 人少 清静 景色 优美 晚上 亮灯 景色 趣味 性价比,1,整体满意与感知评价,0.9326655543011083,1,0.017061432417740132,0.9326655543011083,0.016737224702884374,0.016818049430351752,0.01671773914791541
10,长城关隘类,司马台长城景区,司马台长城,primary,司马台长城,159311791,159311791,2019-06-15,5.0,5,非常值得，住古北之光酒店，送古镇门票送长城门票。长城索道给单买票了！如果能拉几个散客可以买索道团票。夜游长城非常好，很美很动人。带女朋友去，很能体现什么叫爱江山更爱美人这句话！哈哈！,21,古北 之光 酒店 古镇 门票 门票 索道 买票 几个 散客 索道 夜游 很美 动人 女朋友 很能 体现 什么 江山 这句 哈哈,1,整体满意与感知评价,0.5188617711125414,1,0.013890728245115554,0.5188617711125414,0.01339793080781327,0.3070659039188882,0.14678366591564157
10,长城关隘类,司马台长城景区,司马台长城,primary,司马台长城,159347021,159347021,2019-06-18,5.0,5,不错，古北水镇，司马台长城，典型的边塞风，值得去转一圈。,5,不错 古北 水镇 典型 一圈,1,整体满意与感知评价,0.6996366335024052,1,0.034155563481290056,0.6996366335024052,0.19928314983410841,0.03355028139860004,0.033374371783596105
10,长城关隘类,司马台长城景区,司马台长城,primary,司马台长城,159399935,159399935,2019-06-22,5.0,5,适合提灯夜游，性价比高，看日落看点灯，阵雨后的天空色彩斑斓，日落余晖的色彩斑驳让人惊艳，要想拍人效果好，一定不能等天黑，日落的光真的很柔和，记得穿鲜艳颜色的服饰效果更好,22,适合 夜游 性价比 日落 天空 色彩斑斓 日落 余晖 色彩 斑驳 惊艳 效果 一定 不能 天黑 日落 柔和 记得 鲜艳 颜色 效果 更好,2,交通与开放空间体验,0.5447451144309896,0,0.011980038599803119,0.4196102436518594,0.5447451144309896,0.011824959798709078,0.011839643518638901
10,长城关隘类,司马台长城景区,司马台长城,primary,司马台长城,159419060,159419060,2019-06-23,5.0,5,七律。二游司马台》燕山巅顶箭楼修，仙女望京楼上楼。万里长城屹司马，京畿锁钥六百秋。南来北往咽喉地，东望西观烽火楼。司马长城游不尽，天梯百米架云头。(祖国山水895),12,司马台 山巅 箭楼 仙女 望京 万里长城 六百 咽喉 不尽 百米 祖国 山水,2,交通与开放空间体验,0.5998364626203982,0,0.3139797843480948,0.028934943030854605,0.5998364626203982,0.028572233067897225,0.028676576932755122
10,长城关隘类,司马台长城景区,司马台长城,primary,司马台长城,159419710,159419710,2019-06-24,4.0,4,上去那天碰到下雨，更身临其境的感觉当年守卫长城是多么的艰难。满满的历史沧桑！,11,上去 那天 碰到 下雨 身临其境 当年 守卫 多么 艰难 满满的 沧桑,1,整体满意与感知评价,0.4942135150362535,1,0.020098933946603,0.4942135150362535,0.02072900084698653,0.12314130418294003,0.3418172459872169
10,长城关隘类,司马台长城景区,司马台长城,primary,司马台长城,159604086,159604086,2019-07-05,3.0,3,司马台长城是唯一一段保留明长城原貌的古长城。由于其特殊的地形条件和修筑者们的智慧创造，长城随着刀锋般的山脊奔驰，时宽时窄，时起时落，城台、敌楼、障墙在很短的一段距离内形式之多，变化之大，在整个万里长城之中极为罕见。苍老城墙上的文字砖群，记载着祖辈的辛苦，至今淌流不尽的温泉和冷泉就是古人血泪聚合而成。司马台长城雄险奇特，著名长城专家罗哲文教授赞誉道“中国长城是世界之最，司马台长城堪称中国长城之最”。 现在登司马台长城只能到6楼，6楼以上在维修，有点遗憾。,48,唯一 一段 保留 明长城 原貌 古长城 由于 特殊 地形 条件 修筑 智慧 创造 随着 般的 山脊 敌楼 一段距离 形式 之多 变化 之大 整个 万里长城 之中 极为 罕见 城墙 文字 记载 辛苦 至今 不尽 温泉 古人 血泪 而成 奇特 著名 专家 罗哲文 教授 世界之最 堪称 只能 以上 维修 遗憾,0,票务预约与入园体验,0.5276831720985712,0,0.5276831720985712,0.005626251567116582,0.455441769655526,0.005650944653625862,0.005597862025160528
10,长城关隘类,司马台长城景区,司马台长城,primary,司马台长城,159656231,159656231,2019-07-09,5.0,5,提前一天 快过12点帮着客人预订的 客人很满意 期待了很久的 司马台夜长城 终于如愿以偿 感谢平台,12,提前 一天 客人 预订 客人 满意 期待 司马台 终于 如愿以偿 感谢 平台,0,票务预约与入园体验,0.6828022407789119,0,0.6828022407789119,0.016926475610211936,0.016772782730735458,0.016961898109483096,0.26653660277065755
10,长城关隘类,司马台长城景区,司马台长城,primary,司马台长城,159766180,159766180,2019-07-16,5.0,5,"司马台长城位于北京市密云区北部的古北口镇司马台村北，紧邻古北水镇，司马台长城的城墙依险峻山势而筑，并以奇、特、险著称于世。司马台水库将该长城分为东西两段。东段有美人楼16座，西段有英雄骨灰楼18座。中国著名古建筑学家罗哲文曾评价&amp;quot;中国长城是世界之最,司马台长城堪称中国长城之最。&amp;quot;我在古北水镇里抬头仰望就能看到蜿蜒曲折的飞龙一样的司马台长城，特别是夜晚当天色渐暗司马台长城的灯光点起更是蔚为壮观",47,密云 北部 古北口 司马台 村北 紧邻 古北 水镇 城墙 险峻 山势 而筑 以奇 著称 于世 司马台 水库 分为 东西 两段 东段 西段 英雄 著名 古建筑 学家 罗哲文 评价 amp quot 世界之最 堪称 amp quot 古北 镇里 抬头 仰望 蜿蜒 曲折 飞龙 一样 夜晚 天色 灯光 更是 蔚为壮观,0,票务预约与入园体验,0.8030545026297302,0,0.8030545026297302,0.005172673837145441,0.18145346699722364,0.005181271791125711,0.005138084744774932
10,长城关隘类,司马台长城景区,司马台长城,primary,司马台长城,159787629,159787629,2019-07-17,4.0,4,夜游长城源于古时民俗，百姓点灯驱散禽兽，保护守城士兵，及纪念戚继光。自提宫灯上城供奉祭拜，天神降福提灯之人。门票已含温泉小镇，可在镇内住宿，游船。,18,夜游 源于 古时 民俗 百姓 驱散 保护 士兵 纪念 戚继光 供奉 祭拜 门票 温泉 小镇 镇内 住宿 游船,0,票务预约与入园体验,0.4822553789951678,0,0.4822553789951678,0.01721101870539174,0.46700370229081123,0.01685930005865273,0.0166705999499766
10,长城关隘类,司马台长城景区,司马台长城,primary,司马台长城,159786930,159786930,2019-07-17,4.0,4,站在第五第六楼台之间，晚霞很美，可惜长城其他楼台没有亮灯。很多游客提前坐阶梯上等候，熙熙攘攘，大部分不知道古北水镇亮灯演出。,15,之间 晚霞 可惜 其他 亮灯 提前 阶梯 等候 熙熙攘攘 大部分 知道 古北 水镇 亮灯 演出,0,票务预约与入园体验,0.5758626810349462,0,0.5758626810349462,0.3775971463104526,0.015538839996019242,0.015552721312517684,0.015448611346064333
10,长城关隘类,司马台长城景区,司马台长城,primary,司马台长城,159787465,159787465,2019-07-17,5.0,5,最高峰正修葺，十一之后开放。第五第六楼台适宜行走，楼分上下两层：上层是瞭望台；下层是戍边将士住房，三面有窗，北边是射箭孔。整个楼用大方石块砌成，显得敦实、坚固，气度不凡。,18,最高峰 修葺 十一 之后 开放 适宜 行走 上下 两层 上层 将士 三面 北边 整个 大方 砌成 显得 坚固,2,交通与开放空间体验,0.45458576743540086,0,0.02042926420229633,0.3527776423846626,0.45458576743540086,0.15213076480079674,0.020076561176843397
10,长城关隘类,司马台长城景区,司马台长城,primary,司马台长城,159787240,159787240,2019-07-17,5.0,5,进入景区，搭乘电瓶车，可见水长城，碧波粼粼，野云悠悠。城内多处客栈酒楼歇脚，池塘荷叶翩跹，岸边微风拂柳。,11,进入 搭乘 电瓶车 可见 碧波 悠悠 城内 池塘 荷叶 岸边 微风,2,交通与开放空间体验,0.5808192169769032,0,0.15326934180414142,0.1985510978451309,0.5808192169769032,0.03384120228634087,0.03351914108748367
10,长城关隘类,司马台长城景区,司马台长城,primary,司马台长城,159981051,159981051,2019-07-29,5.0,5,师傅业务很熟练！准时！可以帮忙介绍途经景色！,8,师傅 业务 熟练 准时 帮忙 介绍 途经 景色,4,现场服务与导览体验,0.5141216402302019,0,0.033464283507468544,0.200116476935018,0.21878373376996582,0.03351386555734574,0.5141216402302019
10,长城关隘类,司马台长城景区,司马台长城,primary,司马台长城,160005299,160005299,2019-07-30,4.0,4,非常期待着夜游司马台长城，希望能如愿以偿。 【景色】,5,期待 夜游 希望 如愿以偿 景色,1,整体满意与感知评价,0.8373651247576388,1,0.040052134102910766,0.8373651247576388,0.0400107407099426,0.04083524625456042,0.04173675417494759
10,长城关隘类,司马台长城景区,司马台长城,primary,司马台长城,160078854,160078854,2019-08-03,4.0,4,和国外朋友一起去的，他在***到的司马台长城。这个长城去的人比较少，风景也还不错，不必人挤人,6,国外 朋友 一起 不错 不必 人挤,3,票务预约与入园体验,0.5949336457726778,0,0.033723486526391046,0.30428537934217537,0.03334356627690933,0.5949336457726778,0.033713922081846516
10,长城关隘类,司马台长城景区,司马台长城,primary,司马台长城,160092297,160092297,2019-08-04,5.0,5,唯一可以晚上去的长城，凭水镇内住宿的房卡还可以对门票打折购买。安全原因吧，晚上只开放部分地区供游客行走，有些也还在维护不开放。,17,唯一 晚上 镇内 住宿 门票 打折 购买 安全 原因 晚上 开放 部分 地区 行走 有些 维护 开放,0,票务预约与入园体验,0.5069408517955959,0,0.5069408517955959,0.3295202202564008,0.13836187019443655,0.012634272655965085,0.012542785097601691
10,长城关隘类,司马台长城景区,司马台长城,primary,司马台长城,160116123,160116123,2019-08-05,5.0,5,非常不错的服务体验！未来有机会去还会再考虑回购。整体跟想像的差不多，并不会有落差感，希望继续保持下去。,16,不错 服务 体验 未来 机会 考虑 回购 整体 想像 差不多 不会 落差 希望 继续 保持 下去,1,整体满意与感知评价,0.5207269397145626,1,0.014721094950693169,0.5207269397145626,0.014327489872974443,0.014422916633775948,0.4358015588279939
10,长城关隘类,司马台长城景区,司马台长城,primary,司马台长城,160224480,160224480,2019-08-10,5.0,5,原汁原味的司马台长城，是长城中的长城，是迄今为止保护最完整的长城，能够感受到明长城的宏伟、陡峭。比起八达岭长城或许司马台长城才是游长城的最佳去处,10,保护 完整 能够 明长城 宏伟 陡峭 比起 或许 最佳 去处,0,票务预约与入园体验,0.7759079875801143,0,0.7759079875801143,0.02058814703992561,0.16344981951624318,0.02001763406846916,0.020036411795247788
10,长城关隘类,司马台长城景区,司马台长城,primary,司马台长城,160468216,160468216,2019-08-19,3.0,3,如果想上去俯瞰古镇夜景，不推荐，高峰期间不推荐，索道排队太久。,11,上去 俯瞰 古镇 夜景 推荐 高峰 期间 推荐 索道 排队 太久,1,整体满意与感知评价,0.9266480177391695,1,0.01824483736050509,0.9266480177391695,0.018458431239735874,0.01835385878387677,0.018294854876712906
10,长城关隘类,司马台长城景区,司马台长城,primary,司马台长城,160527327,160527327,2019-08-22,3.0,3,夜游司马台长城，感觉还可以，就是晚上开放长城太短，有些不值。,6,夜游 晚上 开放 太短 有些 不值,1,整体满意与感知评价,0.4624467026568681,1,0.20089578153155882,0.4624467026568681,0.033929500381149655,0.2693943135138251,0.033333701916598214
10,长城关隘类,司马台长城景区,司马台长城,primary,司马台长城,160527680,160527680,2019-08-22,5.0,5,这是一段老长城，现在保护起来，晚上有无人机表演，值得一去。如果住在古北水镇去司马台长城真是不错的选择。,13,这是 一段 保护 起来 晚上 无人机 表演 一去 古北 水镇 真是 不错 选择,1,整体满意与感知评价,0.4677521482686823,1,0.3889464023889399,0.4677521482686823,0.11425897936989474,0.014637713752559064,0.014404756219923943
10,长城关隘类,司马台长城景区,司马台长城,primary,司马台长城,160545717,160545717,2019-08-23,4.0,4,晚上下雨走在长城上很惊险，旁边没有栏杆的，而且地上很滑，还是远观更好看,8,晚上 下雨 惊险 旁边 栏杆 地上 远观 更好,2,交通与开放空间体验,0.61338357827813,0,0.025000666895721498,0.31113294711758777,0.61338357827813,0.025460642488175856,0.025022165220385105
10,长城关隘类,司马台长城景区,司马台长城,primary,司马台长城,160581753,160581753,2019-08-24,5.0,5,夜景不错很漂亮，来的晚的话没地方停车，人多很。,5,夜景 不错 很漂亮 停车 人多,1,整体满意与感知评价,0.5741473453905588,1,0.03334136208137912,0.5741473453905588,0.0335800563972264,0.3255239107575484,0.03340732537328725
10,长城关隘类,司马台长城景区,司马台长城,primary,司马台长城,160680936,160680936,2019-08-29,5.0,5,很好，司马台长城好壮观。水镇很有意思，就是时间有些紧，如果能够有2-3天的票，可以不同时间进入水镇，会更好玩,11,壮观 水镇 有意思 时间 有些 能够 不同 时间 进入 水镇 好玩,0,票务预约与入园体验,0.48065503564630235,0,0.48065503564630235,0.46867255655665274,0.016950210297482553,0.01687051148237803,0.01685168601718438
10,长城关隘类,司马台长城景区,司马台长城,primary,司马台长城,160719369,160719369,2019-09-01,5.0,5,第三次去古北水镇，第一次等司马台长城，感觉很好，和某个人的愉快出行，棒棒的，散心的好去处，还会去很多次。,12,第三次 古北 水镇 第一次 某个 愉快 出行 棒棒 散心 好去处 还会 多次,3,票务预约与入园体验,0.6470692796350038,0,0.3017742880860237,0.016953007562927662,0.016694859636640105,0.6470692796350038,0.017508565079404598
10,长城关隘类,司马台长城景区,司马台长城,primary,司马台长城,160877997,160877997,2019-09-11,5.0,5,门票不单卖了，和古北水镇在一起，景色是不错的，原来有很多外国人，山顶上都是野长城，很难爬，据说爬上望京楼可以看到北京城,12,门票 古北 水镇 一起 景色 不错 原来 外国人 山顶 很难 据说 望京,1,整体满意与感知评价,0.7073023779857276,1,0.24585531493662255,0.7073023779857276,0.015480415143162266,0.015943127738050414,0.015418764196437174
10,长城关隘类,司马台长城景区,司马台长城,primary,司马台长城,160923845,160923845,2019-09-14,5.0,5,古北水镇好看！虽然没有等到夜景，但是白天的景色也和很好看。长城的话也很棒不坐索道的话是真的很累建议。,13,古北 水镇 好看 虽然 等到 夜景 白天 景色 好看 很棒 索道 很累 建议,1,整体满意与感知评价,0.9424295996642263,1,0.014473477639243879,0.9424295996642263,0.014358489116081287,0.014405179422319841,0.014333254158128543
10,长城关隘类,司马台长城景区,司马台长城,primary,司马台长城,161095130,161095130,2019-09-21,5.0,5,北京段长城中，除了未修葺的野长城（比如箭扣长城）之外可能就是这一段“司马台长城”了！,6,除了 修葺 比如 之外 可能 一段,0,票务预约与入园体验,0.5484009743220468,0,0.5484009743220468,0.034102746513433584,0.03388323183731462,0.3502657844074234,0.033347262919781684
10,长城关隘类,司马台长城景区,司马台长城,primary,司马台长城,161117468,161117468,2019-09-23,4.0,4,司马台长城非常的陡峭，爬上去至少要一个多小时的上坡路，可以坐缆车上去。,7,陡峭 爬上去 至少 一个多 小时 缆车 上去,1,整体满意与感知评价,0.6344844458675567,1,0.026039489907484146,0.6344844458675567,0.025000579111693833,0.28943592303271737,0.02503956208054805
10,长城关隘类,司马台长城景区,司马台长城,primary,司马台长城,161160833,161160833,2019-09-26,5.0,5,伴着夕阳西下欣赏古镇的夜景真的是太美了,5,夕阳西下 欣赏 古镇 夜景 太美,1,整体满意与感知评价,0.8654320919747431,1,0.03333900308609581,0.8654320919747431,0.03431234052655632,0.03355628800782837,0.033360276404776366
