row_key,review_id,official_scenic_id,scenic_name,review_time,rating,review_text,llm_issue_tags,llm_reason,prompt_version,issue_tag_count,issue_flag,tag_staff_service,tag_service_process,tag_guide_explanation,tag_queue_wait,tag_reservation_entry,tag_ticket_price,tag_traffic_access,tag_facility_hygiene,tag_crowding,tag_commercialization,tag_platform_transaction
BJ20_10__183062657,183062657,BJ20_10,司马台长城,2024-06-09,5.0,不虚此行，值得一游！路上景美、食美、人美！特别感谢陈导的导游服务，真诚而专业，老人孩子一路上多有照顾，感谢陈导！是一位乐于奉献，设身处地为他人着想的好导游👍👍👍十分满意,,整体是正向体验和感谢，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_10__183184695,183184695,BJ20_10,司马台长城,2024-06-10,5.0,全家一起出动，第一次爬，很刺激，顶着35度的太阳爬，小朋友只有4岁。但是和我们大人一起爬到了5楼。我们是走上去，然后坐索道下山，全程都非常棒。山上风景非常棒。,,整体是正向体验描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_10__183982080,183982080,BJ20_10,司马台长城,2024-06-22,4.0,上次跟朋友去北京，除了去吃北京烤鸭，必到景点之一肯定是长城。今次行程安排物超所值，司马台风景非常秀丽，长城的建筑宏伟，令人叹为观止，看到宏伟的风景，我心情都好起来。 如果想去司马台长城一游的游客，可以考虑再加上古北水镇的安排，令旅游行程更加丰富，强力推荐大家！,,整体是正向体验和游玩建议，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_10__187288207,187288207,BJ20_10,司马台长城,2024-07-24,5.0,司馬台長城在北京東北方向，由北京市中心出發車程兩小時，要首先買門票進入古北水鎮，才能進去司馬台長城。 司馬台長城本身可以上午下午去還有晚上去，小弟就選擇咗夜遊長城，而這段長城對比其他長城分別就是他沒有復修，所以長左右兩邊沒有欄杆，感覺有少許危險。 但又長城很舒服，本身那個時間人比較少，拍攝及影相時候會比較漂亮，不會影到很多人來人往。,,评论主要描述行程安排、长城特色和游览体验，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_10__189734329,189734329,BJ20_10,司马台长城,2024-08-15,5.0,司马台长城值得单独一游，很有特色。长城部分城墙已倒，但城楼依然耸立，走在蜿蜒的城道上，有种历经沧桑的厚重感，周围群山环绕，绿树成荫，大好河山尽收眼底！,,整体是正向体验描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_10__192356326,192356326,BJ20_10,司马台长城,2024-09-09,5.0,買這套票非常值得！司馬台長城完全沒有人，而且水鎮的建築物很古代很打卡。包入城和來回纜車￼划算！水鎮有船和接駁車，爬完長城腳累了還可以省下不少體力。,,整体是正向体验描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_10__193000697,193000697,BJ20_10,司马台长城,2024-09-18,1.0,真心提醒各位游客：司马台长城日场门票40元，下午四点半清场，索道单程130元，7分钟，索道太贵了。有各种套餐票，一定看清楚后再买。建议还是徒步上下，一般体能都能完成。,ticket_price,核心抱怨是索道价格太贵，并提醒游客注意门票和套餐价格，属于对价格和性价比的评论。,issue_only_v1,1,1,0,0,0,0,0,1,0,0,0,0,0
BJ20_10__193072986,193072986,BJ20_10,司马台长城,2024-09-20,5.0,夜游长城很好看 晚上坐缆车上山 到山顶正好赶上无人机表演 孩子也很喜欢 下了缆车还需要走一段路 有些陡 来回走还是有些累的,,整体是正向体验描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_10__194672143,194672143,BJ20_10,司马台长城,2024-10-07,4.0,门票偏贵不是一点点，特别是夜游长城，就那么一段，啥也没有，都不让进去，建议白天去,ticket_price,核心抱怨是门票价格过高且性价比低，特别是针对夜游项目。,issue_only_v1,1,1,0,0,0,0,0,1,0,0,0,0,0
BJ20_10__195342386,195342386,BJ20_10,司马台长城,2024-10-15,5.0,果然是世界最佳 非常值得去 望京楼是真的很险 尽管只能远远的看到 记得带好装备 拍照！！！,,整体是正向体验描述和游玩建议，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_10__197011551,197011551,BJ20_10,司马台长城,2024-11-09,5.0,從小就聽說不到長城非好漢今天我終於來到這裏俯瞰整個中國的景色頓時對建造長城的人肅然起敬 再想到這裏的文化和歷史價值是以前保衛這個土地的重要城牆 ￼我就覺得能登上這裏10分熱血本來還怕爬山很痛苦但現在我覺得10分值得,,整体是正向体验描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_10__198600466,198600466,BJ20_10,司马台长城,2024-11-29,5.0,景区非常美，毛主席雕像很宏伟。可以感受到大雨落幽燕的感觉。沙软潮平，适合出游。可以自己带上小铲子和小桶，挖沙子孩子会非常的开心的。,,整体是正向体验描述和游玩建议，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_10__198611827,198611827,BJ20_10,司马台长城,2024-11-29,5.0,巍峨天地间 沿干涸山脉突起的沙黄棱角 是世代捍卫华夏脊梁的孤将 一处烽燧便是一座丰碑 岁月风蚀在它身 留下百年守望的印记 金戈铁马今犹在 家书辗转血泪干 细数刻入砖墙的过往 无法言语自难忘 泱泱华夏 锦绣山河 今日风光 吾辈幸也,,评论为纯粹的文学性描述和情感抒发，赞美景色与历史，没有任何关于抱怨、摩擦、障碍或治理问题的内容。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_10__198930943,198930943,BJ20_10,司马台长城,2024-12-02,5.0,在长城专家罗哲文先生的书中，曾如此描绘慕田峪长城“秋天长城所在之处植被会呈现出丰富的色彩变化，果实累累、红叶满山，与长城的雄伟相互映衬，形成独特的景观。,,整体是描述性内容，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_10__198958075,198958075,BJ20_10,司马台长城,2024-12-03,5.0,司马台长城以雄，奇，险著称，从长城脚下爬到一号楼要40分钟，再从1号楼挨个爬到10号楼，估计我人要废了。所以选择坐索道缆车上去，从半山腰直接爬到8和9号楼之间，再爬到10号楼。这样比较省体力。,,评论描述游玩路线和选择，是中性或正向的体验分享，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_10__199826908,199826908,BJ20_10,司马台长城,2024-12-16,5.0,司马台长城紧邻古北水镇，距离北京120公里，属燕山山脉。长城依险峻山势而筑，拥有险、密、齐、巧、全五大特点。1987年，司马台长城被列入世界遗产名录，是中国唯一保留明代原貌的古建筑遗址，司马台长城有中国长城之最的美誉。,,评论为景点介绍和背景描述，没有涉及任何抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_10__199889544,199889544,BJ20_10,司马台长城,2024-12-17,4.0,很好地保存了，明长城非常的壮观，来到北京，一定要来尝尝看看。,,整体是正向体验描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_10__200944878,200944878,BJ20_10,司马台长城,2025-01-05,5.0,比八达岭长城更值得一去，非常雄伟壮观。我们坐的双程缆车，缆车座位是加热的，而且自动平衡，不会一边倒。 出了缆车只上到八楼，有航拍中国的视角！有很多狸花猫，孩子问：“他是长城上的将军吗？”这个问题令人陷入沉思。临走的时候还孩子还说“猫将军再见” 总体感觉震撼人心,,整体是正向体验描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_10__201868389,201868389,BJ20_10,司马台长城,2025-01-19,5.0,"司马台长城位于北京东北部密云区古北口镇司马台村北侧,紧邻古北水镇,距北京市区120公里。在燕山的一部分,司马台长城完全建立在陡峭的山地之上,以其五个独特的特征而闻名:陡峭、密度、完好、独创性和完整性。 司马台长城从东方望京塔开始",,评论内容为景点介绍和地理位置描述，没有涉及任何抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_10__202653340,202653340,BJ20_10,司马台长城,2025-01-30,4.0,"不是真的好看的墙,是更好的位置。水镇是新建造的游客。",,评论内容为描述性语句，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_10__203349112,203349112,BJ20_10,司马台长城,2025-02-05,5.0,非常不错。带着五岁的女儿过去爬长城，一路寻找望京楼，可惜没有找到。一共有十座烽火台，花了三个小时左右登顶 非常适合家庭亲子游玩，赞！,,整体是正向体验描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_10__205005684,205005684,BJ20_10,司马台长城,2025-02-27,5.0,长城，中国古代伟大工程，穿越山川，历经风雨。用巨大石块砌成，宛如巨龙蜿蜒盘旋。象征着中华民族的坚韧与毅力，长城承载着悠久历史与文化的辉煌。今日虽岁月磨砺，但仍傲然屹立，见证了中华民族的辉煌历程。,,整体是历史文化的描述和赞美，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_10__207146283,207146283,BJ20_10,司马台长城,2025-03-29,5.0,"司马台是一个放松的好地方,可以轻松到达长城,景观美,周围有山,空气清新。",,整体是正向体验描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_10__208447660,208447660,BJ20_10,司马台长城,2025-04-10,5.0,相当不错 下次有机会还来,,整体是正向体验，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_10__209507986,209507986,BJ20_10,司马台长城,2025-04-23,5.0,"**午夜徒步旅行和古代石头:我的司马台长城冒险** 大多数游客睡觉的时候,我紧紧地抓着**600-year-old满月**下的砌砖工因为司马台是**夜间徒步**的长城*唯一*段。这就是为什么是北京最史诗(和略恐怖)的墙体验: --- 为什么西马泰? - **联合国教科文组织列入名单,比八达岭更野(没有人群!) - **比慕田玉更(想想“梯子般的”倾斜)",,评论内容为个人体验分享和景点特色介绍，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_10__210094431,210094431,BJ20_10,司马台长城,2025-05-01,5.0,"人们很美丽,下午上中国墙的经验是我所见过的最好!!他们应该提供一个转车或给你指示最接近的火车站来到。便说一下,你会用 qr代码来给你预订",traffic_access,评论提到景区应提供转车或指示最近火车站，核心抱怨是交通到达不便，属于交通到达与停车换乘问题。,issue_only_v1,1,1,0,0,0,0,0,0,1,0,0,0,0
BJ20_10__210399687,210399687,BJ20_10,司马台长城,2025-05-03,5.0,值得推荐的地方，性价比比较高，不建议老人和孩子徒步上下，有的地方比较陡峭。,,整体是游玩建议和正向评价，没有明确抱怨治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_10__214047856,214047856,BJ20_10,司马台长城,2025-06-08,3.0,司马台长城作为明长城保存最完好的段落之一，具有独特的历史考察价值。其依山而建的双面城墙、敌楼密集排列，以仙女楼、天梯等险峻段落闻名，完整展现出古代军事防御智慧。景区管理规范，缆车与步行道设施完善，但部分陡峭区域需谨慎攀爬。周边古北水镇形成互补，游客可同时体验人文与自然景观。不足之处在于远离市区，公共交通接驳略需规划。整体而言，该景区适合历史探索者与摄影爱好者深度游览，建议春秋季避开人流高峰前往。,,评论整体为中性描述和游玩建议，没有明确抱怨、摩擦、障碍或治理问题。提及的‘远离市区，公共交通接驳略需规划’属于客观事实陈述，并非对交通不便的抱怨。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_10__214439058,214439058,BJ20_10,司马台长城,2025-06-12,3.0,"它真的很贵,如果你是一个城市爱好者,从顶部的景色不是最好的期望。但是你可以比西马特雷更好地欣赏中国的长城。在晚上你不能进入真正的顶部视图,所以重点在哪里?城市很好,全新的,很多动画(喷泉和无人机显示...等等...)",ticket_price,评论明确抱怨价格昂贵（'它真的很贵'），属于对门票价格与性价比的治理问题。,issue_only_v1,1,1,0,0,0,0,0,1,0,0,0,0,0
BJ20_10__215578707,215578707,BJ20_10,司马台长城,2025-06-29,5.0,上下索道很方便，往上爬的台阶有点陡，大家要注意脚下～,,评论描述游玩体验和注意事项，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_10__216230729,216230729,BJ20_10,司马台长城,2025-07-07,5.0,看到长城外陡峭的地形与城内的边疆要塞，能体会古时居安思危的心情,,评论为对景点的历史感受描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_10__216865041,216865041,BJ20_10,司马台长城,2025-07-14,5.0,"去水镇前拿到票太棒了,因为我们不用排队等。有往返缆车也真的很好,夏天徒步很长很热。秋天我听说它很漂亮,但夏天缆车更好在我们看来!",,整体是正向体验描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_10__217386380,217386380,BJ20_10,司马台长城,2025-07-20,5.0,第二次来了，长城景点都去过了，还是觉得司马台长城最壮丽，这次带上孩子一齐来,,整体是正向体验分享，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_10__222429761,222429761,BJ20_10,司马台长城,2025-08-30,5.0,"四米台夜缆车真是一次很酷的体验!晚上爬上长城,所有的灯光都发光,感觉很神奇,与白天的访问完全不同。骑马的景色令人惊叹,一旦你到达山顶,看到墙壁照亮了风景如画的日落,令人难忘。 绝对是体验长城最独特的方式之一。真的很棒。",,整体是正向体验描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_10__225087213,225087213,BJ20_10,司马台长城,2025-09-23,5.0,"村子里有街道和桥总是在道边缘的很特色,晚上还有各种乐表演,到达墙有一片和一片力的步行路。照明墙的冲击非常美丽。",,整体是正向描述和体验分享，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_10__225277796,225277796,BJ20_10,司马台长城,2025-09-23,5.0,"乘坐缆车轻松登上萨马大长城,日落的景色成为北京旅行中最难忘的回忆。 一定要去这里看看日落吧真的可以看到最好的夜间长城",,整体是正向体验描述和游玩建议，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_10__227504201,227504201,BJ20_10,司马台长城,2025-10-07,5.0,非常值得体验，建议乘坐缆车，先游览最高处，然后下山徒步，沿途欣赏其他长城，直到最低处，完成整个浏览，每段长城有不同的特点,,整体是正向体验描述和游玩建议，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_10__228883089,228883089,BJ20_10,司马台长城,2025-10-16,4.0,"我们会推荐给只有一天或晚上的每个人 - 一个完美的地方,在晚上看到长城有很多灯光...美丽。在沃特镇,你有很好的食物和完美的旅游表演体验。",,整体是正向体验描述和推荐，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_10__229691267,229691267,BJ20_10,司马台长城,2025-10-22,4.0,"从平缓的山路上瞥见的照明古北水镇村很美。最后一条陡峭的道路昏暗,所以我很害怕,在途中放弃了。",,评论描述个人游览体验和感受，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_10__230131917,230131917,BJ20_10,司马台长城,2025-10-25,5.0,"天,阳光照亮时,色彩很棒。最好在组织团游到达之前早点到达。票是作为QR代码发行的,可以在任何地方都使用得很好。",,整体是正向体验描述和游玩建议，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_10__230457543,230457543,BJ20_10,司马台长城,2025-10-27,5.0,"中国墙的很的部分,其实只有在尽可能少数人身边和/或是古贝水城的访问中才值得。因为需要买到贝水城的票,推买单,单一西米泰票在我这里没有运行,火车和接下来的巴士的入境都很好。",reservation_entry,评论提到需要购买贝水城的票才能访问，且单一司马台票无效，这涉及景区入园规则和票务组合问题。,issue_only_v1,1,1,0,0,0,0,1,0,0,0,0,0,0
BJ20_10__232180985,232180985,BJ20_10,司马台长城,2025-11-08,5.0,"价格优惠,真的可用,不用排队。",,整体是正向体验，没有明确抱怨治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_10__234112362,234112362,BJ20_10,司马台长城,2025-11-22,5.0,非常棒的行程，白天走長城，晚上有古城，很特別的體驗！,,整体是正向体验描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_10__236236666,236236666,BJ20_10,司马台长城,2025-12-04,5.0,"我们买了trip.com票,进入古拜,西马泰墙和电梯只有上去。回头建议自己下车,这不难,加上享受教科文组织遗产清单上列入的中国大墙最真实的部分。从北京乘22巴士从唐吉门站到no.8,第一班9点起飞。公交车价48元,不付钱,只付存卡或卡片,阿里巴斯不接受。 此外,费用是从城市入口到船的索路的转移。你在现场支付QR代码通过阿里巴斯,人均10元。在古比和墙上可以在现场买票,但是在trip.com这将使它更有利。",platform_transaction|traffic_access,"评论提到在Trip.com购票后，进入时可能遇到问题（'进入古拜,西马泰墙和电梯只有上去'，暗示票务或入园环节有障碍），且明确说明公交车不接受现金支付（'公交车价48元,不付钱,只付存卡或卡片,阿里巴斯不接受'），这属于交通支付方式不便，属于交通到达问题。",issue_only_v1,2,1,0,0,0,0,0,0,1,0,0,0,1
BJ20_10__236248377,236248377,BJ20_10,司马台长城,2025-12-04,4.0,"美妙的夜间参观,看日落和水乡,可以度过一整天。",,整体是正向体验描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_10__236503079,236503079,BJ20_10,司马台长城,2025-12-05,5.0,"如果你来古贝,100%需要去中国大墙!爬上车,然后步行回去,走八座塔。散步结果轻而美丽的😍",,评论内容为正向体验描述和游玩建议，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_10__239907060,239907060,BJ20_10,司马台长城,2025-12-20,5.0,"我需要为另一个家庭成员购买单独的票,因为每次购买的最大票是3张票。希望你能将这个门槛修改为更高的限制,说5张?否则,它方便快捷地进入这个地方。",reservation_entry,评论核心抱怨的是购票规则中单次购买的最大票数限制（3张）带来了不便，希望提高限制，这属于预约购票与入园规则本身的问题。,issue_only_v1,1,1,0,0,0,0,1,0,0,0,0,0,0
BJ20_10__241866304,241866304,BJ20_10,司马台长城,2025-12-29,5.0,"客房舒适,4个座位。坐车票回去。楼梯后还需要步行上楼,楼梯挺的。坐的石头,店铺都没有。上下有趣的景色。墙面比木更有趣。1.5小时就够了。建议下楼步行",,评论内容为游玩体验描述和建议，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_10__243293989,243293989,BJ20_10,司马台长城,2026-01-06,5.0,"绝对值得从北京到司马台的旅行时间!我们聘请了私人司机,不得不穿越海关检查,比平常多一点时间。但这并没有抑制我们到达时的喜悦。图片本身就说明了这一点",,整体是正向体验，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_10__244184816,244184816,BJ20_10,司马台长城,2026-01-09,5.0,"我们和两个小孩子一起去了那里,我们已经走了道,但由于墙上的孩子们的升和落的危险,我们还是面临着挑战。否则,墙的块,我们再想一遍,令人印象深刻,它在山上,附近古比水城也值得一去,虽然自然是人工建成的。",,评论描述了游览体验和挑战，但未明确抱怨服务、流程、价格、拥挤等治理问题，属于中性描述。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_10__635144658,635144658,BJ20_10,司马台长城,2026-02-04,5.0,"有很多值得一看的东西,很高兴能一起看到高北水镇!",,整体是正向体验，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_10__646859466,646859466,BJ20_10,司马台长城,2026-02-25,5.0,建议在古北水镇住一晚，七月初去，长城和水镇都没什么游客，逛起来格外舒服，司马台长城盖在山岭棱线上，非常壮观。,,整体是正向体验描述和游玩建议，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_10__660449028,660449028,BJ20_10,司马台长城,2026-03-23,5.0,刷码入园，很是方便，这是二刷了，秋天带娃再来一次,,评论整体为正向体验描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_10__664757808,664757808,BJ20_10,司马台长城,2026-03-30,4.0,"有趣的地段,地方被毁,但有围栏,高处有高处的变化,但总体来说没什么可怕,地面上是干净的,有服务人员",,评论整体描述游览体验，提到‘地方被毁’是客观描述而非抱怨，‘有服务人员’是中性陈述，没有明确抱怨治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_10__667232357,667232357,BJ20_10,司马台长城,2026-04-03,5.0,"每个家庭成员都买一张单张票,这是唯一一个不能选择的缺点,因为每个家庭成员都不能选择一个地方",,评论没有明确抱怨、摩擦、障碍或治理问题，仅提及购票规则（每个成员需单独购票）但未表达不满或指出具体问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_10__668047696,668047696,BJ20_10,司马台长城,2026-04-05,4.0,"一切都很好,罗伯特解释了一切,回答了所有问题。 我们唯一没有在QR入口买进城的代码工作,没有在墙上。",reservation_entry,评论明确提到二维码在入口处无法使用，属于入园核验规则问题。,issue_only_v1,1,1,0,0,0,0,1,0,0,0,0,0,0
BJ20_10__668056803,668056803,BJ20_10,司马台长城,2026-04-05,4.0,"这个地方很美,但很难走,但是在城里,它非常可爱,而且很真实,只是在街上漫步,并",,评论描述景色美丽、可爱、真实，建议在街上漫步，没有明确抱怨治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_10__668319233,668319233,BJ20_10,司马台长城,2026-04-05,5.0,"有问题扫描qr-代码,在10分钟的程序之后,我们仍然被错过,预先拍照。",reservation_entry,评论提到扫描二维码后仍被错过，涉及入园核验流程问题，属于预约购票与入园核验规则相关的抱怨。,issue_only_v1,1,1,0,0,0,0,1,0,0,0,0,0,0
BJ20_10__668903677,668903677,BJ20_10,司马台长城,2026-04-06,5.0,"门票和缆车体验是值得的 : "" )景色很美,但请记住,当墙壁刮风和冷时,特别是晚上,要穿更多的衣服。",,评论整体是游玩体验和建议，没有明确抱怨治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_10__669090206,669090206,BJ20_10,司马台长城,2026-04-06,2.0,价格贵服务差，开发的不多，缆车130单程8分钟，出来还要再刷一次码,ticket_price|staff_service|reservation_entry,评论明确抱怨价格贵（门票和缆车性价比低）、服务差（态度或响应问题），以及入园流程中需要再次刷码的核验规则问题。,issue_only_v1,3,1,1,0,0,0,1,1,0,0,0,0,0
BJ20_10__675456503,675456503,BJ20_10,司马台长城,2026-04-16,5.0,"从古北水城的西马泰登山是我们日落时最美的夜晚之一,我们沿着子路爬上墙:小屋在城镇的房屋和灯光上慢慢滑落,远处有山脉和牙齿线。在我们上面,我们遇到了日落,天空从金色和色的色调,墙壁的石头变得温暖和活,风是冷的,非常柔软。 当太阳起来时,灯光一接一接一接:大墙变成了一条闪的带子,沿着山跑。 下面,Gubei水城灯、窗户、桥梁和水中反射的灯光点燃。沿着索路的下坡在黑暗中也同样令人印象深刻:我们下面散布着一片火海,远处爆发了精心的烟花‑。这是一个活生生的童话,在其中,墙壁、山脉和夜间城镇的光线形成一个完整的,非常难忘的画面。",,评论描述了游览司马台长城的美丽景色和积极体验，没有提及任何抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_10__676902437,676902437,BJ20_10,司马台长城,2026-04-18,4.0,"不错的体验,晚上在墙上,欣赏古北水镇的美景。真的很漂亮",,整体是正向体验描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_10__678585524,678585524,BJ20_10,司马台长城,2026-04-21,3.0,"这些是电报机票,还要买票才能回到古贝市,而且在现场的机票失效了,我不得不取消和买票。",platform_transaction|reservation_entry,评论提到‘在现场的机票失效了’涉及平台购票后的核销或二维码失效问题，属于平台交易与履约；同时‘还要买票才能回到古贝市’暗示了入园或返回的票务规则问题，涉及预约购票与入园核验。,issue_only_v1,2,1,0,0,0,0,1,0,0,0,0,0,1
BJ20_11__158527829,158527829,BJ20_11,潭柘寺,2019-04-24,2.0,不值那个价钱。太粗糙了有待提高,ticket_price,评论核心抱怨是价格与性价比问题，认为不值票价，且整体粗糙有待提高，但未明确涉及其他治理问题。,issue_only_v1,1,1,0,0,0,0,0,1,0,0,0,0,0
BJ20_11__158551976,158551976,BJ20_11,潭柘寺,2019-04-27,5.0,我们进入潭柘寺的第二进院就看到一棵巨大的树，这个树就像一个巨人站在院子里，风吹树木，咔嚓咔嚓的响，让人觉得这棵树顷刻之间会折断，这一切都是因为这棵树已经是1400岁了,,评论内容为对景区内古树的描述和感受，属于游览体验分享，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_11__158720059,158720059,BJ20_11,潭柘寺,2019-05-07,5.0,潭柘寺始建于西晋永嘉元年（公元307年），是佛教传入北京地区后修建最早的一座寺庙，距今已有1700年。寺院初名“嘉福寺”，清代康熙皇帝赐名为“岫云寺”。潭柘寺非常有名，来这里的游客特别多，烧香拜佛的香火旺盛。,,评论内容为对潭柘寺历史背景和现状的客观描述，没有表达任何抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_11__158791471,158791471,BJ20_11,潭柘寺,2019-05-13,5.0,潭柘寺是华北地区最古老的寺庙，民国时期春分季节在潭柘寺上香，是附近村民一项重大活动。潭柘寺历史悠久，有“先有潭拓寺，后有北京城”之说。,,评论内容为历史背景介绍和正向描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
