experiment_name,available_after_lda_filter_n,sample_target_n,sample_actual_n,sample_rule,low_freq_min_token_freq,lda_min_token_count,sample_rank_within_scenic,slot_id,slot_rank,category_name,requested_name,requested_level,selected_name,selected_level,selected_from,selected_reason,poi_id,scenic_name,comment_id,review_time,rating,review_text,ip_location,tag_recommend,like_count,reply_count,image_count,user_identity,source_platform,crawl_time,page_index,page_order,source_file_name,source_total_raw_n,valid_time_rating_n,after_short_text_filter_n,text_char_len,rating_bucket,token_count,tokens_text,tokens_pipe,sample_quota_in_bucket,sample_rank_within_rating_bucket,review_id,official_scenic_id,row_key
experiment2_lda_ready,641,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,5,BJ20_14,14,博物馆 / 纪念馆 / 科普场馆类,北京天文馆,4A,北京天文馆,4A,primary,requested_target_valid,84621,北京天文馆,158601333,2019-05-01,5.0,北京的孩子好幸福，单是各种科普小电影就棒极了！,,,0,0,0,,携程,2026-04-21 21:08:34,105,1050,北京天文馆.csv,991,991,952,23,5,6,孩子 幸福 各种 科普 电影 棒极了,孩子|幸福|各种|科普|电影|棒极了,217,4,158601333,BJ20_14,BJ20_14__158601333
experiment2_lda_ready,641,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,6,BJ20_14,14,博物馆 / 纪念馆 / 科普场馆类,北京天文馆,4A,北京天文馆,4A,primary,requested_target_valid,84621,北京天文馆,158644826,2019-05-03,1.0,中央电视塔+天文馆的联票千万别买，买上后要先到电视塔取票，取上票天文馆也不能直接进，还要拿上电视塔取的票到天文馆排队换天文馆的票，比排队直接买票还费时费力，纯属套路。,,,7,0,0,,携程,2026-04-21 21:08:34,105,1046,北京天文馆.csv,991,991,952,83,1,21,中央 电视塔 天文馆 联票 千万别 先到 电视塔 取票 天文馆 不能 直接 还要 电视塔 天文馆 排队 天文馆 排队 直接 买票 纯属 套路,中央|电视塔|天文馆|联票|千万别|先到|电视塔|取票|天文馆|不能|直接|还要|电视塔|天文馆|排队|天文馆|排队|直接|买票|纯属|套路,27,2,158644826,BJ20_14,BJ20_14__158644826
experiment2_lda_ready,641,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,20,BJ20_14,14,博物馆 / 纪念馆 / 科普场馆类,北京天文馆,4A,北京天文馆,4A,primary,requested_target_valid,84621,北京天文馆,159827216,2019-07-20,5.0,挺好的，值得一看，天文知识还是应该听听讲解，旭日研学的张老师讲的很好，孩子觉得受益匪浅，不过不建议太小的孩子来。,,,2,0,8,,携程,2026-04-21 21:08:33,101,1004,北京天文馆.csv,991,991,952,56,5,14,值得一看 天文 知识 应该 听听 讲解 研学 张老师 孩子 受益匪浅 不过 建议 太小 孩子,值得一看|天文|知识|应该|听听|讲解|研学|张老师|孩子|受益匪浅|不过|建议|太小|孩子,217,14,159827216,BJ20_14,BJ20_14__159827216
experiment2_lda_ready,641,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,21,BJ20_14,14,博物馆 / 纪念馆 / 科普场馆类,北京天文馆,4A,北京天文馆,4A,primary,requested_target_valid,84621,北京天文馆,159857754,2019-07-21,5.0,玩儿的很开心，讲解很细致，学到很多知识，最后的我没拿，给她打电话，人家还等着我呢，多好。,,,0,0,0,,携程,2026-04-21 21:08:33,101,1001,北京天文馆.csv,991,991,952,44,5,9,玩儿 开心 讲解 细致 学到 知识 最后 打电话 人家,玩儿|开心|讲解|细致|学到|知识|最后|打电话|人家,217,15,159857754,BJ20_14,BJ20_14__159857754
experiment2_lda_ready,641,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,22,BJ20_14,14,博物馆 / 纪念馆 / 科普场馆类,北京天文馆,4A,北京天文馆,4A,primary,requested_target_valid,84621,北京天文馆,159862792,2019-07-22,5.0,陪孩子来了天文馆 在这里一定要表扬一下胡老师 讲解耐心！知识讲的非常透彻！因为胡老师第二天选了他家的科技馆！极力推荐胡老师！真的棒棒的！我作为大人都觉得这趟天文馆太有意义了！,,,0,0,0,,携程,2026-04-21 21:08:32,100,1000,北京天文馆.csv,991,991,952,87,5,22,孩子 天文馆 一定 表扬 老师 讲解 耐心 知识 透彻 老师 第二天 他家 科技馆 极力推荐 老师 棒棒 作为 大人 这趟 天文馆 太有 意义,孩子|天文馆|一定|表扬|老师|讲解|耐心|知识|透彻|老师|第二天|他家|科技馆|极力推荐|老师|棒棒|作为|大人|这趟|天文馆|太有|意义,217,16,159862792,BJ20_14,BJ20_14__159862792
experiment2_lda_ready,641,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,37,BJ20_14,14,博物馆 / 纪念馆 / 科普场馆类,北京天文馆,4A,北京天文馆,4A,primary,requested_target_valid,84621,北京天文馆,160163456,2019-08-07,3.0,期望很高，但其实不怎么样，时间安排不合理，也没有讲得很清楚,,,0,0,0,,携程,2026-04-21 21:08:30,96,959,北京天文馆.csv,991,991,952,29,3,8,期望 其实 不怎么样 时间 安排 不合理 讲得 清楚,期望|其实|不怎么样|时间|安排|不合理|讲得|清楚,16,1,160163456,BJ20_14,BJ20_14__160163456
experiment2_lda_ready,641,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,38,BJ20_14,14,博物馆 / 纪念馆 / 科普场馆类,北京天文馆,4A,北京天文馆,4A,primary,requested_target_valid,84621,北京天文馆,160187117,2019-08-08,5.0,不错，干净舒适。性价比高。推荐推荐,,,1,0,0,,携程,2026-04-21 21:08:30,96,953,北京天文馆.csv,991,991,952,17,5,6,不错 干净 舒适 性价比 推荐 推荐,不错|干净|舒适|性价比|推荐|推荐,217,26,160187117,BJ20_14,BJ20_14__160187117
experiment2_lda_ready,641,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,66,BJ20_14,14,博物馆 / 纪念馆 / 科普场馆类,北京天文馆,4A,北京天文馆,4A,primary,requested_target_valid,84621,北京天文馆,160965239,2019-09-16,5.0,去看天文馆一定要预定导游讲解，自己没有这方面知识，有一个全程讲解的导游是必要的！这样不用走马看花，强力推荐！,,,0,0,0,,携程,2026-04-21 21:08:27,87,868,北京天文馆.csv,991,991,952,54,5,17,天文馆 一定 预定 导游 讲解 自己 这方面 知识 全程 讲解 导游 必要 这样 不用 走马看花 强力 推荐,天文馆|一定|预定|导游|讲解|自己|这方面|知识|全程|讲解|导游|必要|这样|不用|走马看花|强力|推荐,217,46,160965239,BJ20_14,BJ20_14__160965239
experiment2_lda_ready,641,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,67,BJ20_14,14,博物馆 / 纪念馆 / 科普场馆类,北京天文馆,4A,北京天文馆,4A,primary,requested_target_valid,84621,北京天文馆,160965232,2019-09-16,5.0,天文馆都要看过来得大半天的时间，尤其想看电影的话更要提前购票筹划好时间，否则很多馆里的内容是看不过来的，我觉得天文馆是个需要多次去欣赏和驻足的地方，一次不能完全都看完。,,,0,0,2,,携程,2026-04-21 21:08:27,87,870,北京天文馆.csv,991,991,952,84,5,20,天文馆 过来 大半天 时间 尤其 电影 提前 购票 时间 否则 馆里 内容 过来 天文馆 需要 多次 欣赏 驻足 不能 完全,天文馆|过来|大半天|时间|尤其|电影|提前|购票|时间|否则|馆里|内容|过来|天文馆|需要|多次|欣赏|驻足|不能|完全,217,47,160965232,BJ20_14,BJ20_14__160965232
experiment2_lda_ready,641,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,68,BJ20_14,14,博物馆 / 纪念馆 / 科普场馆类,北京天文馆,4A,北京天文馆,4A,primary,requested_target_valid,84621,北京天文馆,161131550,2019-09-24,5.0,暑假过来，人少些了。来看看。还是很有收获。几十年了，天文馆还是常来的地方。儿时的记忆。,,,0,0,0,,携程,2026-04-21 21:08:27,87,865,北京天文馆.csv,991,991,952,43,5,10,暑假 过来 人少些 看看 收获 几十年 天文馆 常来 儿时 记忆,暑假|过来|人少些|看看|收获|几十年|天文馆|常来|儿时|记忆,217,48,161131550,BJ20_14,BJ20_14__161131550
experiment2_lda_ready,641,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,69,BJ20_14,14,博物馆 / 纪念馆 / 科普场馆类,北京天文馆,4A,北京天文馆,4A,primary,requested_target_valid,84621,北京天文馆,161225545,2019-09-30,5.0,不错适合带孩子，但是最好上小学以后,,,0,0,0,,携程,2026-04-21 21:08:27,87,864,北京天文馆.csv,991,991,952,17,5,6,不错 适合 孩子 最好 小学 以后,不错|适合|孩子|最好|小学|以后,217,49,161225545,BJ20_14,BJ20_14__161225545
experiment2_lda_ready,641,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,70,BJ20_14,14,博物馆 / 纪念馆 / 科普场馆类,北京天文馆,4A,北京天文馆,4A,primary,requested_target_valid,84621,北京天文馆,161281999,2019-10-03,3.0,天文馆分为AB展馆，展馆本身的门票只需要***钱。AB展馆之内分别有四个可以观看电影的场所，如果买了电影票，展馆的门票都可以免费。一般去天文馆，起码要看一场***吧。所以。此链接所出售的所谓门票，其实说到底是导游服务。如果你的孩子还没上小学，根本听不懂讲解。不建议购买。如果你是天文爱好者，可以听一听。描述的9:30入场根本不可能。集合到所有人去排队已经9:50。有点浪费时间。,,,0,0,0,,携程,2026-04-21 21:08:26,86,856,北京天文馆.csv,991,991,952,189,3,48,天文馆 分为 ab 展馆 展馆 本身 门票 需要 ab 展馆 之内 分别 四个 观看 电影 场所 电影票 展馆 门票 免费 一般 天文馆 起码 一场 链接 出售 所谓 门票 其实 导游 服务 孩子 小学 根本 听不懂 讲解 建议 购买 天文 爱好者 描述 入场 根本 可能 集合 所有人 排队 浪费时间,天文馆|分为|ab|展馆|展馆|本身|门票|需要|ab|展馆|之内|分别|四个|观看|电影|场所|电影票|展馆|门票|免费|一般|天文馆|起码|一场|链接|出售|所谓|门票|其实|导游|服务|孩子|小学|根本|听不懂|讲解|建议|购买|天文|爱好者|描述|入场|根本|可能|集合|所有人|排队|浪费时间,16,4,161281999,BJ20_14,BJ20_14__161281999
experiment2_lda_ready,641,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,86,BJ20_14,14,博物馆 / 纪念馆 / 科普场馆类,北京天文馆,4A,北京天文馆,4A,primary,requested_target_valid,84621,北京天文馆,162233370,2019-12-08,5.0,北京天文馆每逢周末假期的时候，游客特别多，大多是家长带着孩子前来参观。里面有很多模型，可能学到很多东西，如果对天文知识感兴趣，不妨前来。,,,1,0,3,签约旅行家,携程,2026-04-21 21:08:24,81,801,北京天文馆.csv,991,991,952,68,5,18,每逢 周末 假期 游客 大多 家长 孩子 前来 参观 模型 可能 学到 东西 天文 知识 感兴趣 不妨 前来,每逢|周末|假期|游客|大多|家长|孩子|前来|参观|模型|可能|学到|东西|天文|知识|感兴趣|不妨|前来,217,61,162233370,BJ20_14,BJ20_14__162233370
experiment2_lda_ready,641,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,87,BJ20_14,14,博物馆 / 纪念馆 / 科普场馆类,北京天文馆,4A,北京天文馆,4A,primary,requested_target_valid,84621,北京天文馆,162298868,2019-12-15,5.0,讲解的非常好，也很专业。其实**携程哪里定都是那一家公司给讲，明细携程上要更便宜。而且更方便。集合地点在天文馆有个小门那面，如果做车来，没必要绕道大门那里。,,,0,0,9,,携程,2026-04-21 21:08:24,80,795,北京天文馆.csv,991,991,952,78,5,17,讲解 专业 其实 携程 哪里 定都 一家 公司 携程 便宜 方便 集合地点 天文馆 有个 必要 绕道 大门,讲解|专业|其实|携程|哪里|定都|一家|公司|携程|便宜|方便|集合地点|天文馆|有个|必要|绕道|大门,217,62,162298868,BJ20_14,BJ20_14__162298868
experiment2_lda_ready,641,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,88,BJ20_14,14,博物馆 / 纪念馆 / 科普场馆类,北京天文馆,4A,北京天文馆,4A,primary,requested_target_valid,84621,北京天文馆,162541015,2020-01-05,5.0,参加****的讲解，到这类博物馆不听专业讲解就只能是看个热闹，今天上午的张老师讲的特别好，有声有色，大人孩子都听的津津有味，了解了很多天文知识和历史，自己看是看不出来的，物有所值！9:30-11:30近2个小时讲解结束。之后到负一层的游客餐厅吃饭，这很像过去学校的食堂，选择不多但能吃饱，米饭炒菜套餐，面条，炒饭，盖饭等15-40元不等，干净卫生。可以接热水。吃完饭又在馆里转了转就到A馆看最大的穹幕电影，买票时选了最受欢迎的影片“奇妙的星空”，非常好看，强烈推荐。票是早上入园时买的，买了电影票就不用买入园票了，包含在内了。对号入座，准点开演。听说蓝/红区域位置好，我是在机器上买的随机出来的票，可能买的早吧是蓝色区域的。唯一有些不方便的是天文馆没有对游客的停车场，自驾车要停在对面动物园的停车场，然后过地下通道到天文馆。,,,0,0,2,,携程,2026-04-21 21:08:24,79,782,北京天文馆.csv,991,991,952,362,5,78,参加 讲解 专业 讲解 只能 看个 热闹 今天上午 张老师 有声有色 大人 孩子 津津有味 了解 天文 知识 历史 自己 物有所值 小时 讲解 结束 之后 一层 游客 餐厅 吃饭 过去 学校 食堂 选择 不多 吃饱 套餐 干净 卫生 热水 吃完饭 馆里 最大 穹幕 电影 买票 受欢迎 影片 奇妙 星空 好看 强烈推荐 早上 入园 电影票 不用 买入 包含 在内 准点 听说 区域 位置 机器 随机 可能 蓝色 区域 唯一 有些 方便 天文馆 游客 停车场 自驾车 对面 动物园 停车场 然后 地下通道 天文馆,参加|讲解|专业|讲解|只能|看个|热闹|今天上午|张老师|有声有色|大人|孩子|津津有味|了解|天文|知识|历史|自己|物有所值|小时|讲解|结束|之后|一层|游客|餐厅|吃饭|过去|学校|食堂|选择|不多|吃饱|套餐|干净|卫生|热水|吃完饭|馆里|最大|穹幕|电影|买票|受欢迎|影片|奇妙|星空|好看|强烈推荐|早上|入园|电影票|不用|买入|包含|在内|准点|听说|区域|位置|机器|随机|可能|蓝色|区域|唯一|有些|方便|天文馆|游客|停车场|自驾车|对面|动物园|停车场|然后|地下通道|天文馆,217,63,162541015,BJ20_14,BJ20_14__162541015
experiment2_lda_ready,641,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,89,BJ20_14,14,博物馆 / 纪念馆 / 科普场馆类,北京天文馆,4A,北京天文馆,4A,primary,requested_target_valid,84621,北京天文馆,162601924,2020-01-12,3.0,88每人 ，讲解费用78元，这个费用真心太贵 故宫的讲解路远 内容多也没这么贵 不过带小孩子很好的一个地方 就是讲解不太好,,,0,0,1,,携程,2026-04-21 21:08:23,78,774,北京天文馆.csv,991,991,952,61,3,13,每人 讲解 费用 费用 真心 太贵 讲解 内容 这么 不过 小孩子 讲解 不太好,每人|讲解|费用|费用|真心|太贵|讲解|内容|这么|不过|小孩子|讲解|不太好,16,6,162601924,BJ20_14,BJ20_14__162601924
experiment2_lda_ready,641,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,90,BJ20_14,14,博物馆 / 纪念馆 / 科普场馆类,北京天文馆,4A,北京天文馆,4A,primary,requested_target_valid,84621,北京天文馆,162601410,2020-01-12,5.0,刘老师讲解清晰，知识丰富，信息量大，效率高。,,,0,0,3,,携程,2026-04-21 21:08:23,78,776,北京天文馆.csv,991,991,952,22,5,7,刘老师 讲解 清晰 知识 丰富 信息量 效率高,刘老师|讲解|清晰|知识|丰富|信息量|效率高,217,64,162601410,BJ20_14,BJ20_14__162601410
experiment2_lda_ready,641,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,94,BJ20_14,14,博物馆 / 纪念馆 / 科普场馆类,北京天文馆,4A,北京天文馆,4A,primary,requested_target_valid,84621,北京天文馆,162950877,2020-03-05,5.0,科普天文知识好去处 非常值得推荐,,,0,0,0,,携程,2026-04-21 21:08:22,76,753,北京天文馆.csv,991,991,952,16,5,5,科普 天文 知识 好去处 推荐,科普|天文|知识|好去处|推荐,217,67,162950877,BJ20_14,BJ20_14__162950877
experiment2_lda_ready,641,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,103,BJ20_14,14,博物馆 / 纪念馆 / 科普场馆类,北京天文馆,4A,北京天文馆,4A,primary,requested_target_valid,84621,北京天文馆,164066121,2020-08-10,5.0,去天文馆看星空🌃身临其境的感觉，城市中的孩子是没有机会体验到的,,,1,0,0,,携程,2026-04-21 21:08:21,72,719,北京天文馆.csv,991,991,952,31,5,7,天文馆 星空 身临其境 城市 孩子 机会 体验,天文馆|星空|身临其境|城市|孩子|机会|体验,217,74,164066121,BJ20_14,BJ20_14__164066121
experiment2_lda_ready,641,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,104,BJ20_14,14,博物馆 / 纪念馆 / 科普场馆类,北京天文馆,4A,北京天文馆,4A,primary,requested_target_valid,84621,北京天文馆,164274382,2020-08-28,4.0,孩子们很好的科普基地，学到很多的天文知识！,,,0,0,0,,携程,2026-04-21 21:08:21,72,717,北京天文馆.csv,991,991,952,21,4,6,孩子 科普 基地 学到 天文 知识,孩子|科普|基地|学到|天文|知识,34,12,164274382,BJ20_14,BJ20_14__164274382
experiment2_lda_ready,641,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,105,BJ20_14,14,博物馆 / 纪念馆 / 科普场馆类,北京天文馆,4A,北京天文馆,4A,primary,requested_target_valid,84621,北京天文馆,164337543,2020-09-07,3.0,现在的北京天文馆在原老馆地址又扩建了现代化的新馆。本以为会很有特色，兴高采烈地跑去，感觉有些失望。展馆工作人员非常少，讲解员都要单独请，馆内展示以图片为主，少许简易的道具，每天几个场次的电影都是售票的。,,,1,0,4,,携程,2026-04-21 21:08:21,72,711,北京天文馆.csv,991,991,952,101,3,25,现在 地址 扩建 现代化 新馆 以为 特色 有些 失望 展馆 工作人员 非常少 讲解员 单独 馆内 展示 图片 为主 少许 道具 每天 几个 场次 电影 售票,现在|地址|扩建|现代化|新馆|以为|特色|有些|失望|展馆|工作人员|非常少|讲解员|单独|馆内|展示|图片|为主|少许|道具|每天|几个|场次|电影|售票,16,8,164337543,BJ20_14,BJ20_14__164337543
experiment2_lda_ready,641,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,134,BJ20_14,14,博物馆 / 纪念馆 / 科普场馆类,北京天文馆,4A,北京天文馆,4A,primary,requested_target_valid,84621,北京天文馆,170410464,2022-04-27,5.0,在这里可以了解天文知识，展览内容丰富多彩。,,,0,0,0,,携程,2026-04-21 21:08:17,62,619,北京天文馆.csv,991,991,952,21,5,6,了解 天文 知识 展览 内容 丰富多彩,了解|天文|知识|展览|内容|丰富多彩,217,95,170410464,BJ20_14,BJ20_14__170410464
experiment2_lda_ready,641,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,135,BJ20_14,14,博物馆 / 纪念馆 / 科普场馆类,北京天文馆,4A,北京天文馆,4A,primary,requested_target_valid,84621,北京天文馆,170608706,2022-05-12,5.0,带孩子去非常合适，尤其是几个电影,,,0,0,0,,携程,2026-04-21 21:08:17,62,617,北京天文馆.csv,991,991,952,16,5,5,孩子 合适 尤其 几个 电影,孩子|合适|尤其|几个|电影,217,96,170608706,BJ20_14,BJ20_14__170608706
experiment2_lda_ready,641,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,136,BJ20_14,14,博物馆 / 纪念馆 / 科普场馆类,北京天文馆,4A,北京天文馆,4A,primary,requested_target_valid,84621,北京天文馆,171236085,2022-06-26,5.0,之前上海天文馆没开的时候去过一次，带孩子去的，最好是需要有老师讲解，不然看不明白,,,1,0,0,,携程,2026-04-21 21:08:17,62,611,北京天文馆.csv,991,991,952,40,5,12,之前 上海 天文馆 没开 去过 孩子 最好 需要 老师 讲解 不然 明白,之前|上海|天文馆|没开|去过|孩子|最好|需要|老师|讲解|不然|明白,217,97,171236085,BJ20_14,BJ20_14__171236085
experiment2_lda_ready,641,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,137,BJ20_14,14,博物馆 / 纪念馆 / 科普场馆类,北京天文馆,4A,北京天文馆,4A,primary,requested_target_valid,84621,北京天文馆,171883612,2022-08-02,5.0,需要听讲解可以入手！讲解非常好！不想听讲解的建议只买5元的入场门票，进去后！去体验天文馆！3d 4d馆！一场馆门票最贵的也就40块！还有30的！我买网上买票就花了200多这些馆不包括，只有人工讲解,北京,,2,0,0,,携程,2026-04-21 21:08:16,59,588,北京天文馆.csv,991,991,952,98,5,22,需要 讲解 入手 讲解 不想 讲解 建议 入场 门票 体验 天文馆 3d 4d 场馆 门票 网上 买票 这些 包括 只有 人工 讲解,需要|讲解|入手|讲解|不想|讲解|建议|入场|门票|体验|天文馆|3d|4d|场馆|门票|网上|买票|这些|包括|只有|人工|讲解,217,98,171883612,BJ20_14,BJ20_14__171883612
experiment2_lda_ready,641,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,138,BJ20_14,14,博物馆 / 纪念馆 / 科普场馆类,北京天文馆,4A,北京天文馆,4A,primary,requested_target_valid,84621,北京天文馆,171981924,2022-08-07,1.0,只含进馆的大门票，不能看任何演出，如果不听导游讲解十块钱门票就能进来了,北京,,0,0,0,,携程,2026-04-21 21:08:15,57,570,北京天文馆.csv,991,991,952,35,1,10,进馆 门票 不能 任何 演出 导游 讲解 十块钱 门票 进来,进馆|门票|不能|任何|演出|导游|讲解|十块钱|门票|进来,27,10,171981924,BJ20_14,BJ20_14__171981924
experiment2_lda_ready,641,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,152,BJ20_14,14,博物馆 / 纪念馆 / 科普场馆类,北京天文馆,4A,北京天文馆,4A,primary,requested_target_valid,84621,北京天文馆,177563564,2023-07-12,5.0,老师很专业，是个天文爱好者，讲述的故事和例子都很生动。剧场一定要看，购买研学的时候一定要看好有没有剧场票。我们比较幸运，套餐不含剧场票，入馆的时候，直接在售票处买了两场，超赞，一定要看。,山东,,1,1,5,,携程,2026-04-21 21:08:14,54,531,北京天文馆.csv,991,991,952,93,5,23,老师 专业 天文 爱好者 讲述 故事 生动 剧场 一定 购买 研学 一定 看好 有没有 剧场 幸运 套餐 剧场 入馆 直接 售票处 超赞 一定,老师|专业|天文|爱好者|讲述|故事|生动|剧场|一定|购买|研学|一定|看好|有没有|剧场|幸运|套餐|剧场|入馆|直接|售票处|超赞|一定,217,108,177563564,BJ20_14,BJ20_14__177563564
experiment2_lda_ready,641,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,153,BJ20_14,14,博物馆 / 纪念馆 / 科普场馆类,北京天文馆,4A,北京天文馆,4A,primary,requested_target_valid,84621,北京天文馆,177619100,2023-07-16,5.0,客服负责预约，头一天联系确定集合时间。讲解的老师很负责，全程2个多小时几乎没停下，为孩子讲解了许多天文知识，我家小的一年级听不懂，大的六年级，非常感兴趣，比自己走马观花的溜一遍强很多。,北京,,1,0,2,,携程,2026-04-21 21:08:14,53,526,北京天文馆.csv,991,991,952,92,5,25,客服 负责 预约 一天 联系 确定 集合时间 讲解 老师 负责 全程 小时 几乎 停下 孩子 讲解 许多 天文 知识 我家 听不懂 感兴趣 自己 走马观花 一遍,客服|负责|预约|一天|联系|确定|集合时间|讲解|老师|负责|全程|小时|几乎|停下|孩子|讲解|许多|天文|知识|我家|听不懂|感兴趣|自己|走马观花|一遍,217,109,177619100,BJ20_14,BJ20_14__177619100
experiment2_lda_ready,641,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,154,BJ20_14,14,博物馆 / 纪念馆 / 科普场馆类,北京天文馆,4A,北京天文馆,4A,primary,requested_target_valid,84621,北京天文馆,177610157,2023-07-16,5.0,讲解员很有耐心，这次小朋友玩的很开心。,北京,,0,0,0,,携程,2026-04-21 21:08:14,53,529,北京天文馆.csv,991,991,952,19,5,5,讲解员 耐心 这次 小朋友 开心,讲解员|耐心|这次|小朋友|开心,217,110,177610157,BJ20_14,BJ20_14__177610157
experiment2_lda_ready,641,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,175,BJ20_14,14,博物馆 / 纪念馆 / 科普场馆类,北京天文馆,4A,北京天文馆,4A,primary,requested_target_valid,84621,北京天文馆,178296891,2023-08-14,5.0,讲解太啰嗦胡扯八扯，内容不符合学生认知水平，小孩很容易失去耐性。需要重新备课换剧本了哦。,河北,,0,0,0,,携程,2026-04-21 21:08:11,46,459,北京天文馆.csv,991,991,952,44,5,12,讲解 啰嗦 内容 符合 学生 认知 水平 小孩 容易 失去 需要 重新,讲解|啰嗦|内容|符合|学生|认知|水平|小孩|容易|失去|需要|重新,217,121,178296891,BJ20_14,BJ20_14__178296891
experiment2_lda_ready,641,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,181,BJ20_14,14,博物馆 / 纪念馆 / 科普场馆类,北京天文馆,4A,北京天文馆,4A,primary,requested_target_valid,84621,北京天文馆,178614077,2023-08-27,5.0,老师讲解特别棒，感受到了知识的力量,北京,,0,0,1,,携程,2026-04-21 21:08:10,44,433,北京天文馆.csv,991,991,952,17,5,5,老师 讲解 感受 知识 力量,老师|讲解|感受|知识|力量,217,125,178614077,BJ20_14,BJ20_14__178614077
experiment2_lda_ready,641,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,186,BJ20_14,14,博物馆 / 纪念馆 / 科普场馆类,北京天文馆,4A,北京天文馆,4A,primary,requested_target_valid,84621,北京天文馆,178756381,2023-09-02,5.0,天文馆并不是很大，但是知识性很强，幸好跟着老师去，老师特别好，讲得深入浅出，幽默风趣，有很多拓展知识，大人跟着听也很有收获。今天的体验感特别棒，感谢老师。,河南,,0,0,0,,携程,2026-04-21 21:08:09,41,402,北京天文馆.csv,991,991,952,77,5,21,天文馆 很大 知识性 很强 幸好 跟着 老师 老师 讲得 深入浅出 幽默 风趣 拓展 知识 大人 跟着 收获 今天 体验 感谢 老师,天文馆|很大|知识性|很强|幸好|跟着|老师|老师|讲得|深入浅出|幽默|风趣|拓展|知识|大人|跟着|收获|今天|体验|感谢|老师,217,130,178756381,BJ20_14,BJ20_14__178756381
experiment2_lda_ready,641,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,208,BJ20_14,14,博物馆 / 纪念馆 / 科普场馆类,北京天文馆,4A,北京天文馆,4A,primary,requested_target_valid,84621,北京天文馆,179266786,2023-10-05,4.0,讲解很细致，比较适合零基础的小朋友。时间安排合理，电影看完也快闭馆了。,山东,,0,0,0,,携程,2026-04-21 21:08:05,34,339,北京天文馆.csv,991,991,952,35,4,10,讲解 细致 适合 基础 小朋友 时间 安排 合理 电影 闭馆,讲解|细致|适合|基础|小朋友|时间|安排|合理|电影|闭馆,34,25,179266786,BJ20_14,BJ20_14__179266786
experiment2_lda_ready,641,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,209,BJ20_14,14,博物馆 / 纪念馆 / 科普场馆类,北京天文馆,4A,北京天文馆,4A,primary,requested_target_valid,84621,北京天文馆,179289615,2023-10-07,5.0,老师讲的很好，物理知识讲得也很多，特别不错，很适合孩子们,陕西,,0,0,1,,携程,2026-04-21 21:08:05,34,337,北京天文馆.csv,991,991,952,28,5,7,老师 物理 知识 讲得 不错 适合 孩子,老师|物理|知识|讲得|不错|适合|孩子,217,151,179289615,BJ20_14,BJ20_14__179289615
experiment2_lda_ready,641,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,210,BJ20_14,14,博物馆 / 纪念馆 / 科普场馆类,北京天文馆,4A,北京天文馆,4A,primary,requested_target_valid,84621,北京天文馆,179639609,2023-11-02,5.0,老师讲解的很不错，孩子很喜欢,内蒙古,,0,0,9,,携程,2026-04-21 21:08:05,33,330,北京天文馆.csv,991,991,952,14,5,5,老师 讲解 不错 孩子 喜欢,老师|讲解|不错|孩子|喜欢,217,152,179639609,BJ20_14,BJ20_14__179639609
